#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1498	NM_016527	chr1	+	119712921	119738276	119725231	119737986	8	119712921,119725223,119727060,119728921,119730767,119736255,119736763,119737930,	119713048,119725362,119727212,119729199,119730977,119736414,119736833,119738276,	0	HAO2	cmpl	cmpl	-1,0,2,1,0,0,0,1,
1498	NM_000198	chr1	+	119759265	119767185	119759565	119766766	4	119759265,119759476,119763563,119765954,	119759348,119759707,119763728,119767185,	0	HSD3B2	cmpl	cmpl	-1,0,1,1,
1498	NR_146623	chr1	+	119672397	119700328	119700328	119700328	4	119672397,119672889,119698562,119700136,	119672433,119672935,119698679,119700328,	0	LINC01780	unk	unk	-1,-1,-1,-1,
1499	NM_001328615	chr1	+	119851348	119859204	119851622	119858791	4	119851348,119851537,119855648,119857979,	119851358,119851767,119855813,119859204,	0	HSD3B1	cmpl	cmpl	-1,0,1,1,
1499	NM_000862	chr1	+	119851348	119859204	119851622	119858791	4	119851348,119851537,119855648,119857979,	119851408,119851767,119855813,119859204,	0	HSD3B1	cmpl	cmpl	-1,0,1,1,
1499	NR_033781	chr1	+	119908025	119916722	119916722	119916722	1	119908025,	119916722,	0	HSD3BP4	unk	unk	-1,
1500	NR_036540	chr1	-	119941847	119943437	119943437	119943437	1	119941847,	119943437,	0	LINC00622	unk	unk	-1,
1500	NM_001080470	chr1	-	119963522	119991913	119966850	119970246	3	119963522,119970020,119991836,	119968262,119970283,119991913,	0	ZNF697	cmpl	cmpl	1,0,-1,
1501	NM_001047980	chr1	-	120178910	120189026	120178910	120188681	8	120178910,120180142,120181429,120183329,120184402,120185531,120186578,120188446,	120179050,120180354,120181505,120183541,120184475,120185746,120186681,120189026,	0	NBPF7	cmpl	cmpl	1,2,1,2,1,2,1,0,
1501	NM_005518	chr1	-	120092141	120113078	120094947	120112990	10	120092141,120094942,120096694,120097425,120099572,120101418,120103263,120104009,120108317,120112886,	120092987,120095054,120096820,120097532,120099743,120101584,120103428,120104135,120108772,120113078,	0	HMGCS2	cmpl	cmpl	-1,1,1,2,2,1,1,1,2,0,
1501	NM_032044	chr1	-	120138163	120155726	120138763	120152915	6	120138163,120142642,120143870,120147213,120152848,120155554,	120138831,120142748,120144008,120147311,120153009,120155726,	0	REG4	cmpl	cmpl	1,0,0,1,0,-1,
1501	NM_001166107	chr1	-	120092141	120113078	120094947	120112990	9	120092141,120094942,120096694,120097425,120099572,120101418,120103263,120108317,120112886,	120092987,120095054,120096820,120097532,120099743,120101584,120103428,120108772,120113078,	0	HMGCS2	cmpl	cmpl	-1,1,1,2,2,1,1,2,0,
1501	NM_001159353	chr1	-	120146468	120155726	120146973	120152915	3	120146468,120152848,120155554,	120147311,120153009,120155726,	0	REG4	cmpl	cmpl	1,0,-1,
1501	NM_001159352	chr1	-	120138163	120155726	120138763	120152915	7	120138163,120142642,120143870,120147213,120152848,120153174,120155554,	120138831,120142748,120144008,120147311,120153009,120153348,120155726,	0	REG4	cmpl	cmpl	1,0,0,1,0,-1,-1,
1502	NM_021794	chr1	-	120237678	120240670	120238109	120240482	1	120237678,	120240670,	0	ADAM30	cmpl	cmpl	0,
1505	NM_001320149	chr1	+	120640934	120657204	120641356	120656109	4	120640934,120643497,120647517,120656014,	120641388,120643575,120647642,120657204,	0	FAM72B	cmpl	cmpl	0,2,2,1,
1505	NR_027337	chr1	+	120707556	120716365	120716365	120716365	2	120707556,120716236,	120707942,120716365,	0	HIST2H2BA	unk	unk	-1,-1,
1505	NM_001100910	chr1	+	120640527	120657204	120641356	120656109	4	120640527,120643497,120647517,120656014,	120641508,120643575,120647642,120657204,	0	FAM72B	cmpl	cmpl	0,2,2,1,
1506	NM_001004340	chr1	-	120727650	120737467	120728659	120737417	3	120727650,120731561,120737386,	120728940,120731816,120737467,	0	FCGR1B	cmpl	cmpl	1,1,0,
1506	NM_001330684	chr1	+	120808674	120836208	120808712	120831239	6	120808674,120817354,120818209,120826087,120829889,120831017,	120808739,120817570,120818338,120826309,120829991,120836208,	0	SRGAP2B	cmpl	cmpl	0,0,0,0,0,0,
1506	NR_045213	chr1	-	120727650	120737467	120737467	120737467	6	120727650,120729853,120731561,120735903,120736970,120737386,	120728940,120730138,120731816,120736158,120736991,120737467,	0	FCGR1B	unk	unk	-1,-1,-1,-1,-1,-1,
1506	NM_001329984	chr1	+	120808674	120836258	120808674	120831239	6	120808674,120817354,120818209,120826084,120829889,120831017,	120808739,120817570,120818338,120826309,120829991,120836258,	0	SRGAP2C	incmpl	cmpl	1,0,0,0,0,0,
1506	NR_104189	chr1	-	120803539	120841288	120841288	120841288	4	120803539,120806135,120840863,120841145,	120805577,120806272,120841049,120841288,	0	SRGAP2-AS1	unk	unk	-1,-1,-1,-1,
1506	NR_120535	chr1	+	120808674	120832584	120832584	120832584	6	120808674,120817354,120818209,120826087,120829889,120831017,	120808739,120817570,120818338,120826309,120829991,120832584,	0	SRGAP2D	unk	unk	-1,-1,-1,-1,-1,-1,
1506	NM_001244910	chr1	-	120729169	120737467	120730025	120737417	5	120729169,120731561,120735903,120736970,120737386,	120730138,120731816,120736158,120736991,120737467,	0	FCGR1B	cmpl	cmpl	1,1,1,1,0,
1506	NM_001271872	chr1	+	120808674	120836258	120808674	120831239	6	120808674,120817354,120818209,120826087,120829889,120831017,	120808739,120817570,120818338,120826309,120829991,120836258,	0	SRGAP2C	incmpl	cmpl	1,0,0,0,0,0,
1506	NM_001271870	chr1	+	120808674	120836208	120808674	120831239	6	120808674,120817354,120818209,120826084,120829889,120831017,	120808739,120817570,120818338,120826309,120829991,120836208,	0	SRGAP2B	incmpl	cmpl	1,0,0,0,0,0,
1506	NM_001017986	chr1	-	120727650	120737467	120728659	120737417	5	120727650,120731561,120735903,120736970,120737386,	120728940,120731816,120736158,120736991,120737467,	0	FCGR1B	cmpl	cmpl	1,1,1,1,0,
1665	NR_046228	chr1	-	141638943	141655128	141655128	141655128	5	141638943,141640741,141641559,141652781,141654483,	141639396,141640955,141641841,141652931,141655128,	0	ANKRD20A12P	unk	unk	-1,-1,-1,-1,-1,
1668	NR_110761	chr1	-	141976125	142043762	142043762	142043762	3	141976125,142030956,142043700,	141977389,142031010,142043762,	0	LOC102723769	unk	unk	-1,-1,-1,
1671	NR_106967	chr1	+	142464443	142464525	142464525	142464525	1	142464443,	142464525,	0	MIR6077	unk	unk	-1,
1672	NR_027468	chr1	-	142509110	142536042	142536042	142536042	5	142509110,142510587,142511269,142512567,142535723,	142510391,142510709,142511478,142512688,142536042,	0	LINC01138	unk	unk	-1,-1,-1,-1,-1,
1672	NM_001123068	chr1	-	142558666	142559404	142558876	142559371	1	142558666,	142559404,	0	PPIAL4G	cmpl	cmpl	0,
1672	NR_111930	chr1	+	142478649	142508696	142508696	142508696	9	142478649,142496533,142498226,142500224,142500788,142501667,142503996,142504911,142508245,	142478832,142496769,142498356,142500318,142500800,142501826,142504119,142505008,142508696,	0	LOC100132057	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
1672	NR_104014	chr1	-	142509110	142536042	142536042	142536042	3	142509110,142511269,142535723,	142509795,142511478,142536042,	0	LINC01138	unk	unk	-1,-1,-1,
1673	NM_001346068	chr1	-	142615853	142624502	142615867	142623637	4	142615853,142617356,142621419,142623485,	142615959,142617481,142621497,142624502,	0	FAM72C	cmpl	cmpl	1,2,2,0,
1676	NM_001143883	chr1	-	143074943	143075603	143075033	143075528	1	143074943,	143075603,	0	PPIAL4A	cmpl	cmpl	0,
1676	NR_111951	chr1	-	143011824	143052434	143052434	143052434	4	143011824,143012546,143051882,143052127,	143012112,143012893,143052118,143052434,	0	LINC00869	unk	unk	-1,-1,-1,-1,
1676	NR_111953	chr1	-	143011824	143052434	143052434	143052434	4	143011824,143012706,143051882,143052127,	143012109,143012893,143052118,143052434,	0	LINC00869	unk	unk	-1,-1,-1,-1,
1676	NM_001135789	chr1	-	143074818	143075603	143075033	143075528	1	143074818,	143075603,	0	PPIAL4C	cmpl	cmpl	0,
1676	NR_111952	chr1	-	143011824	143052434	143052434	143052434	3	143011824,143051882,143052127,	143012893,143052118,143052434,	0	LINC00869	unk	unk	-1,-1,-1,
1676	NR_109754	chr1	-	143009520	143052116	143052116	143052116	3	143009520,143012706,143051882,	143012112,143012893,143052116,	0	LINC00623	unk	unk	-1,-1,-1,
1676	NR_024510	chr1	-	143009520	143052116	143052116	143052116	2	143009520,143051882,	143012893,143052116,	0	LINC00623	unk	unk	-1,-1,
1676	NR_024511	chr1	-	143009520	143052116	143052116	143052116	3	143009520,143012546,143051882,	143012112,143012893,143052116,	0	LINC00623	unk	unk	-1,-1,-1,
1676	NR_024584	chr1	-	143009520	143053113	143053113	143053113	4	143009520,143012546,143051882,143053026,	143012112,143012893,143051980,143053113,	0	LINC00623	unk	unk	-1,-1,-1,-1,
1678	NR_003242	chr1	-	143322171	143324076	143324076	143324076	1	143322171,	143324076,	0	PFN1P2	unk	unk	-1,
1680	NM_001002811	chr1	-	143601947	143643722	143603570	143643065	19	143601947,143603857,143614433,143615981,143617415,143617777,143621225,143623238,143623486,143626801,143627926,143628855,143629175,143630189,143633191,143633543,143633875,143635046,143641940,	143603576,143603946,143614561,143616094,143617553,143617894,143621317,143623320,143623651,143626996,143628106,143628993,143629289,143630348,143633404,143633636,143633995,143635178,143643722,	0	PDE4DIP	cmpl	cmpl	0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1680	NM_001350520	chr1	-	143562780	143643389	143563814	143643065	40	143562780,143565521,143565874,143567096,143568172,143568968,143571115,143574674,143575491,143577166,143577948,143579277,143583052,143585233,143586037,143587333,143588392,143590391,143592098,143592786,143593802,143597453,143603857,143614433,143615981,143617415,143617777,143621225,143623238,143623486,143626801,143627926,143628855,143629175,143630189,143633191,143633543,143633875,143635046,143641940,	143563856,143565568,143566013,143567240,143568399,143569085,143571355,143574799,143575681,143577286,143578080,143579529,143583238,143585386,143586261,143587385,143588628,143590920,143592215,143592979,143594238,143597686,143603946,143614561,143616094,143617553,143617894,143621317,143623320,143623651,143626996,143628106,143628993,143629289,143630348,143633404,143633636,143633995,143635178,143643389,	0	PDE4DIP	cmpl	cmpl	0,1,0,0,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1681	NM_001195261	chr1	-	143663117	143706439	143663553	143706351	5	143663117,143663922,143666572,143705947,143706312,	143663733,143664046,143666649,143706058,143706439,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,0,
1681	NM_001195260	chr1	-	143663117	143708468	143663553	143705992	5	143663117,143663922,143666572,143705947,143708439,	143663733,143664046,143666649,143706058,143708468,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,-1,
1681	NM_001002810	chr1	-	143663117	143706390	143663553	143706088	4	143663117,143663922,143666572,143705947,	143663733,143664046,143666649,143706390,	0	PDE4DIP	cmpl	cmpl	0,2,0,0,
1682	NM_004892	chr1	+	143807763	143828354	143807903	143827246	6	143807763,143815264,143820880,143823729,143827091,143827676,	143807978,143815374,143821041,143823876,143827663,143828354,	0	SEC22B	cmpl	cmpl	0,0,2,1,1,-1,
1683	NM_203458	chr1	+	143920469	143997627	143960213	143993388	5	143920469,143960169,143984541,143992725,143993311,	143920793,143960251,143984801,143993061,143997627,	0	NOTCH2NL	cmpl	cmpl	-1,0,2,1,1,
1684	NM_213652	chr1	+	144124547	144128902	144127690	144128293	2	144124547,144127669,	144124783,144128902,	0	HFE2	cmpl	cmpl	-1,0,
1684	NM_006472	chr1	+	144149794	144154001	144150159	144152575	8	144149794,144150949,144151134,144151394,144151625,144151988,144152258,144152539,	144150409,144151022,144151282,144151497,144151882,144152145,144152410,144154001,	0	TXNIP	cmpl	cmpl	0,1,2,0,1,0,1,0,
1684	NM_202004	chr1	+	144124547	144128902	144127690	144128293	3	144124547,144126635,144127669,	144124783,144126672,144128902,	0	HFE2	cmpl	cmpl	-1,-1,0,
1684	NR_125968	chr1	-	144087562	144093761	144093761	144093761	3	144087562,144087900,144093412,	144087804,144088049,144093761,	0	LINC01719	unk	unk	-1,-1,-1,
1684	NR_125967	chr1	-	144087562	144093761	144093761	144093761	4	144087562,144087900,144088373,144093412,	144087804,144088049,144088668,144093761,	0	LINC01719	unk	unk	-1,-1,-1,-1,
1684	NM_145277	chr1	+	144124547	144128902	144126877	144128293	3	144124547,144126635,144127669,	144124783,144127195,144128902,	0	HFE2	cmpl	cmpl	-1,0,0,
1684	NM_213653	chr1	+	144124547	144128902	144126138	144128293	4	144124547,144126049,144126635,144127669,	144124783,144126235,144127195,144128902,	0	HFE2	cmpl	cmpl	-1,0,1,0,
1684	NM_001313972	chr1	+	144150703	144154001	144150864	144152575	7	144150703,144151134,144151394,144151625,144151988,144152258,144152539,	144151022,144151282,144151497,144151882,144152145,144152410,144154001,	0	TXNIP	cmpl	cmpl	0,2,0,1,0,1,0,
1684	NM_001316767	chr1	+	144124547	144128902	144127690	144128293	4	144124547,144126049,144126635,144127669,	144124783,144126235,144126672,144128902,	0	HFE2	cmpl	cmpl	-1,-1,-1,0,
1685	NR_104034	chr1	-	144225777	144227256	144227256	144227256	3	144225777,144226545,144227026,	144226112,144226766,144227256,	0	GNRHR2	unk	unk	-1,-1,-1,
1685	NM_003637	chr1	+	144236247	144255225	144236422	144253635	30	144236247,144238969,144239284,144239610,144239926,144241623,144242234,144243471,144243813,144244113,144244411,144244768,144245154,144245439,144246245,144247091,144247354,144248209,144248532,144248779,144249093,144249345,144249574,144250080,144250336,144250721,144251039,144252797,144253158,144253569,	144236474,144239081,144239394,144239702,144240041,144241751,144242383,144243622,144243979,144244187,144244556,144244917,144245298,144245643,144246376,144247258,144247497,144248323,144248618,144248921,144249186,144249422,144249664,144250165,144250450,144250802,144251153,144252893,144253272,144255225,	0	ITGA10	cmpl	cmpl	0,1,2,1,0,1,0,2,0,1,0,1,0,0,0,2,1,0,0,2,0,0,2,2,0,0,0,0,0,0,
1685	NM_001039888	chr1	+	144181864	144187004	144184685	144186176	4	144181864,144182909,144183478,144184565,	144182263,144183137,144184024,144187004,	0	ANKRD34A	cmpl	cmpl	-1,-1,-1,0,
1685	NM_001303041	chr1	+	144236247	144255225	144236422	144253635	26	144236247,144241623,144242234,144243471,144243813,144244113,144244411,144244768,144245154,144245439,144246245,144247091,144247354,144248209,144248532,144248779,144249093,144249345,144249574,144250080,144250336,144250721,144251039,144252797,144253158,144253569,	144236474,144241751,144242383,144243622,144243979,144244187,144244556,144244917,144245298,144245643,144246376,144247258,144247497,144248323,144248618,144248921,144249186,144249422,144249664,144250165,144250450,144250802,144251153,144252893,144253272,144255225,	0	ITGA10	cmpl	cmpl	0,1,0,2,0,1,0,1,0,0,0,2,1,0,0,2,0,0,2,2,0,0,0,0,0,0,
1685	NR_104033	chr1	-	144221108	144227102	144227102	144227102	4	144221108,144222084,144226545,144227026,	144221635,144222295,144226766,144227102,	0	GNRHR2	unk	unk	-1,-1,-1,-1,
1685	NM_003846	chr1	+	144227521	144235089	144227757	144234276	4	144227521,144228629,144229427,144233870,	144227813,144228745,144229629,144235089,	0	PEX11B	cmpl	cmpl	0,2,1,2,
1685	NM_001012758	chr1	-	144297849	144300792	144297945	144300784	8	144297849,144298160,144298705,144299076,144299734,144299966,144300228,144300592,	144298048,144298313,144298842,144299175,144299827,144299992,144300412,144300792,	0	NUDT17	cmpl	cmpl	2,2,0,0,0,1,0,0,
1685	NR_073493	chr1	+	144227987	144235089	144235089	144235089	4	144227987,144228629,144229427,144233870,	144228491,144228745,144229629,144235089,	0	PEX11B	unk	unk	-1,-1,-1,-1,
1685	NR_073492	chr1	+	144227521	144235089	144235089	144235089	4	144227521,144228639,144229427,144233870,	144227813,144228745,144229629,144235089,	0	PEX11B	unk	unk	-1,-1,-1,-1,
1685	NR_073491	chr1	+	144227521	144235089	144235089	144235089	4	144227521,144228629,144229427,144233870,	144227809,144228745,144229629,144235089,	0	PEX11B	unk	unk	-1,-1,-1,-1,
1685	NM_001303040	chr1	+	144236247	144255225	144238993	144253635	27	144236247,144238969,144241623,144242234,144243471,144243813,144244113,144244411,144244768,144245154,144245439,144246245,144247091,144247354,144248209,144248532,144248779,144249093,144249345,144249574,144250080,144250336,144250721,144251039,144252797,144253158,144253569,	144236474,144239081,144241751,144242383,144243622,144243979,144244187,144244556,144244917,144245298,144245643,144246376,144247258,144247497,144248323,144248618,144248921,144249186,144249422,144249664,144250165,144250450,144250802,144251153,144252893,144253272,144255225,	0	ITGA10	cmpl	cmpl	-1,0,1,0,2,0,1,0,1,0,0,0,2,1,0,0,2,0,0,2,2,0,0,0,0,0,0,
1685	NM_005105	chr1	+	144218913	144224892	144219023	144220568	6	144218913,144219372,144219563,144219831,144220272,144220522,	144219090,144219432,144219641,144219968,144220409,144224892,	0	RBM8A	cmpl	cmpl	0,1,1,1,0,2,
1685	NM_006099	chr1	+	144287344	144297903	144287435	144296979	14	144287344,144289418,144289993,144290306,144290598,144291544,144291861,144292538,144292760,144295271,144295485,144295838,144296155,144296712,	144287459,144289836,144290078,144290357,144290689,144291679,144291967,144292612,144292921,144295405,144295654,144295972,144296193,144297903,	0	PIAS3	cmpl	cmpl	0,0,1,2,2,0,0,1,0,2,1,2,1,0,
1685	NM_001184795	chr1	+	144227916	144235089	144228000	144234276	4	144227916,144228629,144229427,144233870,	144228014,144228745,144229629,144235089,	0	PEX11B	cmpl	cmpl	0,2,1,2,
1685	NR_106794	chr1	+	144295779	144295838	144295838	144295838	1	144295779,	144295838,	0	MIR6736	unk	unk	-1,
1685	NM_153713	chr1	+	144188423	144213026	144188515	144210135	6	144188423,144198660,144203591,144208749,144209459,144209892,	144188807,144198824,144203732,144208845,144209537,144213026,	0	LIX1L	cmpl	cmpl	0,1,0,0,0,0,
1685	NM_144698	chr1	+	144260565	144279883	144260673	144279113	14	144260565,144267048,144267957,144268404,144269564,144269798,144270191,144271431,144272245,144272452,144278042,144278386,144279050,144279677,	144260712,144267179,144268046,144268469,144269622,144269869,144270298,144271616,144272283,144274456,144278132,144278452,144279156,144279883,	0	ANKRD35	cmpl	cmpl	0,0,2,1,0,1,0,2,1,0,0,0,0,-1,
1685	NM_001280799	chr1	+	144260565	144279883	144260673	144279113	12	144260565,144268448,144269564,144269798,144270191,144271431,144272245,144272452,144278042,144278386,144279050,144279677,	144260706,144268469,144269622,144269869,144270298,144271616,144272283,144274456,144278132,144278452,144279156,144279883,	0	ANKRD35	cmpl	cmpl	0,0,0,1,0,2,1,0,0,0,0,-1,
1685	NR_002328	chr1	-	144221108	144227433	144227433	144227433	3	144221108,144222084,144226545,	144221635,144222295,144227433,	0	GNRHR2	unk	unk	-1,-1,-1,
